Link,Price,Price per m2,Square,Floor,Floors,Rooms,Is Apartment?,Year,Time to metro,Okrug,District
https://www.cian.ru/sale/flat/301594074/,8250000,212082,38.9,2,14,1,False,1993,18,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301591420/,9500000,223529,42.5,15,22,1,False,1979,12,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301588038/,12600000,233333,54,11,14,2,False,1994,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301575631/,13900000,224194,62,13,14,3,False,1994,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301570110/,8550000,259091,33,1,9,1,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301557951/,79000000,420436,187.9,1,13,5,False,2000,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301547192/,5440000,327711,16.6,9,9,0,True,2023,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301546122/,4415000,315357,14,7,9,0,True,2023,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301545720/,9500000,279412,34,9,17,1,False,2017,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301545047/,6150000,320312,19.2,2,9,0,True,2023,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301542994/,15000000,202703,74,10,14,3,False,1993,20,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301542941/,4200000,355932,11.8,4,9,0,True,2023,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301542756/,8500000,242857,35,1,22,1,False,1991,3,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301527575/,12450000,199200,62.5,10,19,2,False,2013,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301514216/,79000000,420436,187.9,1,3,5,False,2000,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301511878/,14500000,263636,55,9,9,3,False,1975,15,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301506979/,14300000,262626,54.45,1,12,1,False,1975,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301504842/,12500000,203583,61.4,5,17,2,False,1971,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301498484/,17200000,238558,72.1,7,12,3,False,2023,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301492033/,7950000,204897,38.8,8,14,1,False,2023,20,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301461531/,8600000,245714,35,5,14,1,False,2007,9,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301461386/,9700000,250646,38.7,10,10,1,False,2001,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301461369/,9350000,240979,38.8,9,14,1,False,1970,8,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301455033/,10500000,235955,44.5,5,9,2,False,1970,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301435718/,14200000,195055,72.8,1,22,3,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301430260/,14490000,222923,65,2,16,3,False,1974,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301428367/,8400000,260062,32.3,5,18,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301422622/,6600000,290749,22.7,17,18,0,True,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301402653/,17500000,233333,75,2,11,3,False,2023,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301401686/,12200000,230189,53,7,17,2,False,2007,8,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301392490/,17500000,227865,76.8,18,22,3,False,2007,17,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301389308/,11200000,339394,33,7,18,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301383235/,10000000,192678,51.9,7,12,2,False,1983,3,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301374799/,12000000,221811,54.1,15,22,2,False,1981,14,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301362490/,17800000,226463,78.6,4,22,3,False,1988,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301362419/,8350000,269355,31,7,14,1,False,1997,5,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301361735/,18800000,252011,74.6,10,14,3,False,1993,14,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301342370/,9600000,271955,35.3,5,24,1,False,2023,20,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301341528/,8500000,242857,35,6,22,1,False,2023,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301318133/,10700000,303116,35.3,9,14,1,False,1969,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301316166/,8900000,187368,47.5,6,9,2,False,1969,16,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301314525/,8500000,229730,37,13,17,1,False,1969,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301310879/,11500000,296392,38.8,9,17,1,False,2019,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301310573/,10500000,235955,44.5,9,9,2,False,1969,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301309245/,9800000,233333,42,2,12,1,False,2023,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301295519/,4050000,168750,24,8,17,1,False,2023,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301265869/,10250000,216702,47.3,2,12,2,False,1965,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301263455/,8300000,215584,38.5,7,12,2,False,1966,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301262792/,8000000,216216,37,7,14,1,False,1966,5,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/301251465/,8500000,241477,35.2,6,12,1,False,1966,3,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/301249683/,9000000,236842,38,11,22,1,False,1982,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301235969/,7750000,188564,41.1,3,14,1,False,1994,13,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301234647/,16500000,229167,72,3,14,3,False,2007,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301233925/,13100000,252896,51.8,4,22,2,False,1981,14,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301227675/,22800000,305630,74.6,11,13,3,False,2013,20,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301224173/,7400000,119935,61.7/45/8.2,3,12,7,True,2013,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301224171/,13990000,188799,74.1,1,17,3,False,2013,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300398748/,14000000,240550,58.2,4,17,2,False,1993,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300397518/,14850000,219027,67.8,2,14,2,False,1993,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300387950/,10900000,293011,37.2,4,14,2,False,2019,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300383981/,12500000,279642,44.7,6,17,1,False,2019,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300379196/,9400000,268571,35,6,10,1,False,2007,9,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/300374528/,6800000,183784,37,1,12,2,False,1968,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/300365518/,13200000,212560,62.1,8,12,3,False,1972,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300350628/,16500000,257812,64,5,12,2,False,2008,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/300348482/,8750000,250716,34.9,13,16,1,False,2008,19,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/300338882/,8000000,261438,30.6,2,5,1,False,1965,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300327977/,16200000,216578,74.8,5,17,3,False,2006,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300326286/,8500000,242857,35,5,10,1,False,2014,12,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300324908/,11200000,308540,36.3,13,14,1,False,2022,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/300322032/,14900000,292731,50.9,7,14,2,False,1994,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300308839/,13500000,217742,62,12,12,3,False,1976,9,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/300307861/,8300000,255385,32.5,9,9,1,False,1974,14,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/300303426/,8900000,205543,43.3,7,9,2,False,1973,17,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/300302661/,11300000,221569,51,2,12,2,False,1972,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300300494/,14500000,298969,48.5,21,25,2,False,2024,7,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300283240/,29990000,319382,93.9,5,14,3,False,2024,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300278021/,6000000,214286,57/28/12,2,9,5,True,2026,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300276753/,6100000,306533,19.9,2,17,0,True,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300270255/,8300000,207500,40,9,14,1,False,2017,14,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300265479/,3990000,395050,10.1,6,9,0,True,2023,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/300255196/,13000000,243446,53.4,6,22,2,False,1978,13,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299941282/,6700000,340102,19.7,16,25,0,True,2024,8,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299925890/,11350000,222549,51,2,10,2,False,2001,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299899069/,15500000,363850,42.6,2,16,1,False,2020,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299880324/,12100000,186154,65,8,14,3,False,2020,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299878249/,9800000,210300,46.6,6,12,2,False,2020,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299865756/,16990000,252077,67.4,2,18,3,False,2018,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299857486/,7800000,210811,37,5,17,1,False,1993,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299856782/,8200000,211886,38.7,9,14,1,False,1990,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299849613/,18000000,220588,81.6,6,12,3,False,1990,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299845610/,10100000,224444,45,1,9,2,False,1965,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299843992/,14500000,235008,61.7,11,14,2,False,2004,5,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299786036/,9600000,288288,33.3,3,9,1,False,2004,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299779912/,9500000,279412,34,8,26,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299774456/,8600000,274760,31.3,10,17,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299773623/,4200000,355932,11.8,4,9,0,True,1973,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299745784/,8500000,229730,37,13,17,1,False,1992,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299738410/,10300000,302941,34,7,16,1,False,2005,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299737992/,8990000,191277,47,4,12,2,False,1966,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299730363/,11650000,224038,52,10,12,2,False,1976,9,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299727785/,7300000,207977,35.1,3,12,1,False,1967,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299722305/,7900000,227011,34.8,4,12,1,False,1967,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299715093/,9650000,217342,44.4,8,9,2,False,1972,15,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299699149/,12500000,214041,58.4,3,9,3,False,1974,15,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299696668/,9400000,186879,50.3,9,17,2,False,1990,12,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299693792/,15000000,273723,54.8,5,9,2,False,1999,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299692952/,9700000,255263,38,2,17,1,False,1999,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299675875/,8400000,224599,37.4,12,17,1,False,1999,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299672396/,8400000,215385,39,1,12,1,False,1982,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299672356/,14500000,300830,48.2,14,18,2,False,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299672355/,15000000,259516,57.8,13,17,2,False,1992,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299668360/,12000000,199005,60.3,2,9,3,False,1974,14,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299657963/,8990000,283596,31.7,20,25,1,False,2024,21,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299652860/,39000000,390000,100,10,15,3,False,2020,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299651773/,16530000,266613,62,6,12,3,False,2020,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299649579/,20000000,298954,66.9,2,11,3,False,2009,11,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299646431/,11300000,185246,61,11,17,2,False,1993,12,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299598429/,11300000,322857,35,11,18,1,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299597970/,13900000,209653,66.3,13,22,3,False,1987,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299580406/,7300000,221212,33,16,16,0,True,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299573309/,10800000,272727,39.6,8,12,1,False,2018,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299572058/,4100000,77213, квартиры. 53.1/29/11,13,16,0,True,1987,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299563425/,11300000,217308,52,14,14,2,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299563219/,9950000,206004,48.3,2,9,2,False,1967,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299560333/,13600000,183784,74,7,12,3,False,1967,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299555377/,13500000,362903,37.2,9,12,1,False,2014,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299545835/,11350000,181891,62.4,2,14,2,False,1989,10,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299528269/,15500000,348315,44.5,7,17,1,False,2020,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299519692/,4300000,94298,45.6,5,9,3,True,1966,5,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299508351/,20500000,273333,75,14,16,3,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299505896/,11000000,179153,61.4,8,9,3,False,1966,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299482775/,12500000,241779,51.7,3,14,2,False,1989,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299466459/,11000000,215686,51,2,9,2,False,1989,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299465125/,9500000,211111,45,5,9,2,False,1967,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299463520/,10300000,266150,38.7,10,15,1,False,2020,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299432507/,12800000,304762,42,13,17,1,False,2014,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299431716/,29900000,338618,88.3,3,8,3,False,2003,25,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299418768/,27990000,377733,74.1,4,6,3,False,2003,10,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299417842/,6400000,326531,19.6,4,11,0,True,2023,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299417378/,14700000,369347,39.8,2,15,2,False,2020,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299416891/,12000000,226415,53,12,12,2,False,2007,14,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299411076/,12800000,204473,62.6,1,9,4,False,1969,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299374333/,11000000,258216,42.6,7,12,1,False,1969,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299342343/,6199988,314720,19.7,8,11,0,True,2024,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299337806/,15400000,240625,64,10,17,3,False,2017,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299321370/,7600000,219653,34.6,3,12,1,False,2017,5,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299297203/,10800000,203774,53,12,14,2,False,1990,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299294555/,13200000,249057,53,14,14,2,False,1990,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299293424/,7790000,199744,39,10,14,1,False,1992,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299284245/,7800000,199488,39.1,5,14,1,False,1992,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299255298/,12700000,240987,52.7,19,22,2,False,1977,7,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/299252429/,12850000,242911,52.9,10,14,2,False,2004,9,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299247473/,18300000,205849,88.9,10,14,3,False,2004,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299242695/,8150000,208974,39,3,14,1,False,1990,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299239430/,8150000,238304,34.2,3,14,1,False,1970,8,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299217201/,8145000,199632,40.8,13,14,1,False,2003,12,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/299217037/,11500000,243644,47.2,3,12,2,False,2003,5,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/299202160/,17270000,290252,59.5,1,18,2,False,2019,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299187243/,25250000,306804,82.3,8,9,3,False,2019,20,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299186709/,6500000,306604,21.2,9,16,0,True,2019,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299182209/,8200000,215789,38,17,17,1,False,1991,15,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299180357/,10000000,185185,54,12,14,2,False,1989,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299145763/,9500000,239899,39.6,14,14,1,False,1989,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/299139896/,11800000,218519,54,8,14,2,False,1969,8,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/297291984/,6850000,305804,22.4,5,19,0,True,2018,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297270505/,14100000,250444,56.3,5,14,2,False,2022,13,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/297269292/,23990000,436182,55,8,9,2,False,2000,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/297252253/,14699000,248714,59.1,12,12,3,False,1986,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/297242273/,8250000,237069,34.8,9,14,1,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/297241391/,19800000,205607,96.3,14,14,3,False,2002,15,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/297240691/,13000000,221088,58.8,4,10,2,False,1993,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297221625/,9327364,239778,38.9,4,25,1,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297138715/,8699000,245042,35.5,6,11,1,False,2024,8,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297135527/,7100000,322727,22,4,17,0,True,2018,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297097599/,8533641,260172,32.8,3,11,1,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297081001/,7200000,310345,23.2,4,25,0,True,2024,8,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297030055/,11000000,234542,46.9,3,19,1,False,2018,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/297006446/,7800000,222222,35.1,4,14,1,False,1974,6,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/296873184/,6450000,329082,19.6,4,11,0,True,2023,20,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296857392/,11700000,207447,56.4,4,9,2,False,1969,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/296846908/,11928559,238095,50.1,2,25,2,False,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296819592/,18161223,220671,82.3,5,11,3,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296805882/,9500000,243590,39,13,14,2,False,1968,7,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/296740387/,13500000,182432,74,10,10,3,False,1993,4,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296683809/,8550000,219231,39,2,12,1,False,1982,4,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/296641763/,139500000,664286,210,12,16,5,False,1982,3,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/296588505/,11000000,260664,42.2,7,11,1,False,2023,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/296524642/,6650000,309302,21.5,10,11,0,True,2023,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296523603/,14750000,201228,73.3,11,17,3,False,1993,19,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296516310/,8000000,210526,38,1,14,1,False,1990,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/296510404/,10990000,297027,37,3,17,1,False,2020,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/296416286/,16900000,215013,78.6,8,12,3,False,2020,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/292730811/,4345600,224000,19.4,3,7,0,True,2024,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/292306245/,37800000,290769,130,7,8,3,False,2006,9,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/292229617/,7900000,202564,39,1,14,1,False,2006,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/291804951/,15500000,232733,66.6,12,14,2,False,2004,6,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/291621479/,17500000,259644,67.4,2,14,3,False,2020,11,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/291454847/,8300000,212821,39,12,14,1,False,1993,28,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/291452355/,13500000,209953,64.3,11,14,3,False,1993,6,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/290916049/,10000000,250000,40,10,16,1,False,2009,26,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/290882309/,15800000,213802,73.9,5,17,3,False,1992,28,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/290778685/,14500000,219697,66,11,14,3,False,1989,29,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/290620505/,17500000,230263,76,18,18,3,False,2018,27,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/290543347/,19500000,207668,93.9,8,11,3,False,2018,40,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/290226466/,6660000,338071,19.7,15,17,0,True,2020,5,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/290037693/,10705523,268983,39.8,25,25,1,False,2024,27,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/289240759/,17000000,223684,76,5,14,3,False,1996,25,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/289211505/,8300000,254601,32.6,12,18,2,False,2018,29,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/288667323/,4990000,317834,15.7,2,9,0,True,2004,25,ЗелАО,р-н Старое Крюково
https://www.cian.ru/sale/flat/288580948/,39990000,269474,148.4,8,10,4,False,2003,30,ЗелАО,р-н Савёлки
https://www.cian.ru/sale/flat/287742507/,16000000,201511,79.4,2,12,3,False,1995,26,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300544106/,24067000,292430,82.3,3,14,3,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300544126/,16232400,301717,53.8,10,14,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300544132/,9527500,331969,28.7,10,14,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300544085/,16411000,293578,55.9,2,14,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300554189/,16437600,279551,58.8,4,15,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300554198/,15855800,294717,53.8,8,15,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300544092/,12397500,291706,42.5,2,14,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/301368900/,10208900,343734,29.7,9,14,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/299305132/,5728694,275418,20.8,8,11,0,True,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/301582410/,8408961,243738,34.5,8,25,1,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300544133/,12552500,309938,40.5,12,14,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300544115/,16722800,284401,58.8,5,14,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300193603/,7778436,285552,27.24,6,14,0,True,2026,5,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/301328015/,5813953,293634,19.8,19,25,0,True,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300544123/,16637300,296565,56.1,9,14,2,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/300193512/,6606365,308853,21.39,9,14,0,True,2026,5,ЗелАО,р-н Силино
https://www.cian.ru/sale/flat/300554195/,9269200,322969,28.7,7,15,1,False,2026,4,ЗелАО,р-н Матушкино
https://www.cian.ru/sale/flat/297467947/,16843464,220176,76.5,3,25,3,False,2026,25,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/298912206/,8726414,245124,35.6,4,25,1,False,2026,24,ЗелАО,р-н Крюково
https://www.cian.ru/sale/flat/300762641/,17221990,212355,81.1,7,11,3,False,2026,24,ЗелАО,р-н Крюково
